UF;MUNICIPIO;POPULACAO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
BA;ARACATU;14232;1745;573;0;107;13;165;22;0;0;32;734;46;33;0;5;13;0;0;0;0;0;2
BA;ARACI;55655;6179;2455;0;282;15;557;112;0;0;24;2298;288;65;0;50;9;0;0;0;0;2;22
BA;ARAMARI;11157;996;434;0;44;4;66;28;0;0;5;365;28;10;0;6;5;0;0;0;0;0;1
BA;ARATACA;11822;678;242;0;27;0;62;22;0;0;0;300;15;3;0;5;0;0;0;0;0;0;2
BA;ARATUIPE;9146;903;291;0;36;0;49;46;0;0;5;432;20;13;0;10;0;0;0;0;0;0;1
BA;AURELINO LEAL;13525;1024;381;0;51;0;74;51;0;0;4;404;33;12;0;10;0;0;0;0;0;0;4
BA;BAIANOPOLIS;13892;1612;412;0;47;3;149;21;0;0;6;837;82;39;0;11;4;0;0;0;0;0;1
BA;BAIXA GRANDE;21174;2636;870;0;95;0;242;55;0;0;56;1182;73;47;0;15;0;0;0;0;0;1;0
BA;BANZAE;12534;1363;295;0;21;0;92;11;0;0;6;801;108;22;0;7;0;0;0;0;0;0;0
BA;BARRA;53361;4172;797;0;68;9;340;91;0;2;35;2321;439;36;0;13;6;0;0;0;0;1;14
BA;BARRA DA ESTIVA;22409;4939;1387;0;228;14;675;68;0;0;60;2141;250;64;0;21;17;0;0;0;0;0;14
BA;BARRA DO CHOCA;35567;3418;1323;0;130;3;350;68;0;0;191;1108;180;30;0;23;9;0;0;0;0;0;3
BA;BARRA DO MENDES;14684;1307;525;0;68;1;223;26;0;0;26;369;44;17;0;2;0;0;0;0;0;0;6
BA;BARRA DO ROCHA;6261;453;172;0;9;0;38;18;1;0;5;198;4;4;0;4;0;0;0;0;0;0;0
BA;BARREIRAS;150896;62424;21990;0;2637;721;6917;1342;0;50;152;20352;4984;444;0;963;1211;28;2;0;4;14;613
BA;BARRO ALTO;14855;1393;532;0;51;0;140;16;0;0;17;557;54;22;0;1;0;0;0;0;0;1;2
BA;BARRO PRETO;6767;407;186;0;16;0;44;10;0;0;1;130;8;11;0;1;0;0;0;0;0;0;0
BA;BARROCAS;15470;3439;1292;0;95;2;144;38;0;0;4;1515;312;19;0;12;3;0;0;0;0;0;3
BA;BELMONTE;23471;1781;575;0;54;5;165;41;0;1;7;719;155;9;0;30;15;0;0;0;0;2;3
BA;BELO CAMPO;18539;1763;790;0;113;3;223;23;0;0;20;504;45;32;0;6;2;0;0;0;0;1;1
BA;BIRITINGA;15737;1928;743;0;27;0;111;19;0;0;14;937;32;31;0;13;0;0;0;0;0;0;1
BA;BOA NOVA;15141;831;338;0;35;4;88;39;0;0;46;218;22;25;0;7;6;0;0;0;0;0;3
BA;BOA VISTA DO TUPIM;18888;1820;495;0;56;0;143;37;0;0;12;975;59;24;0;19;0;0;0;0;0;0;0
BA;BOM JESUS DA LAPA;68282;16626;3541;0;438;50;1310;148;0;27;74;9868;774;134;0;133;70;11;2;0;0;13;33
BA;BOM JESUS DA SERRA;10644;677;214;0;32;0;91;22;0;0;47;236;11;20;0;3;0;0;0;0;0;0;1
BA;BONINAL;14742;1763;699;0;75;6;256;32;0;0;26;558;53;38;0;6;9;0;0;0;0;1;4
BA;BONITO;16132;1319;632;0;80;0;218;15;0;0;14;308;25;15;0;7;0;0;0;0;0;1;4
BA;BOQUIRA;22389;3069;742;0;139;5;322;23;0;0;9;1619;133;69;0;1;3;0;0;0;0;2;2
BA;BOTUPORA;11162;1422;505;0;65;4;164;15;0;0;3;530;77;47;0;3;6;0;0;0;0;1;2
BA;BREJOES;14866;1706;711;0;88;5;165;41;0;0;10;602;38;37;0;7;0;0;0;0;0;0;2
BA;BREJOLANDIA;10545;1481;204;0;33;1;86;10;0;0;8;1078;36;19;0;5;0;0;0;0;0;0;1
BA;BROTAS DE MACAUBAS;11301;1125;375;0;32;2;228;43;0;0;55;348;17;22;0;0;2;0;0;0;0;0;1
BA;BRUMADO;68776;29664;9174;0;1439;491;2504;274;0;11;253;13191;979;358;0;190;714;3;3;0;2;8;70
BA;BUERAREMA;19311;2465;968;0;162;0;269;56;0;0;10;881;54;41;0;17;0;0;0;0;0;1;6
BA;BURITIRAMA;21115;779;165;0;32;0;149;12;0;0;6;352;35;25;0;1;0;0;0;0;0;0;2
BA;CAATIBA;10828;635;210;0;20;0;52;30;0;1;4;297;11;2;0;7;0;0;0;0;0;1;0
BA;CABACEIRAS DO PARAGUACU;18713;1808;436;0;69;8;84;15;0;0;20;1022;83;50;0;15;4;0;0;0;0;1;1
BA;CACHOEIRA;34244;3903;1880;0;111;2;270;166;0;0;111;1130;72;74;0;70;3;4;0;0;0;2;8
BA;CACULE;23232;5922;1918;0;381;29;868;62;0;0;28;2259;249;51;0;32;27;0;0;0;1;1;16
BA;CAEM;10429;1176;416;0;24;0;91;14;0;0;12;577;15;20;0;6;0;0;0;0;0;0;1
BA;CAETANOS;15842;950;268;0;61;1;127;7;0;0;14;439;15;15;0;1;1;0;0;0;0;1;0
BA;CAETITE;52166;13277;5208;0;569;76;1907;423;0;1;103;4037;622;111;0;71;102;0;0;0;1;0;46
BA;CAFARNAUM;18489;1924;660;0;75;2;214;20;0;0;5;850;57;33;0;1;5;0;0;0;0;1;1
BA;CAIRU;17168;412;147;0;9;1;57;19;0;0;12;129;9;7;0;10;1;0;0;0;0;1;10
BA;CALDEIRAO GRANDE;13465;1244;446;0;23;0;65;17;0;0;4;650;19;16;0;4;0;0;0;0;0;0;0
BA;CAMACAN;33068;4333;1597;0;184;24;501;66;2;0;23;1642;166;41;0;44;36;1;0;0;0;0;6
BA;CAMACARI;275575;70084;33036;0;2306;1254;4516;2380;3;1358;541;17481;2879;1247;0;949;1735;39;3;0;4;26;327
BA;CAMAMU;37207;3123;1055;0;150;4;307;113;1;0;41;1271;106;37;0;27;3;0;1;0;0;0;7
BA;CAMPO ALEGRE DE LOURDES;29812;2071;302;0;109;0;245;25;0;0;12;1263;97;11;0;1;0;0;0;0;0;0;6
BA;CAMPO FORMOSO;71507;10318;3703;0;249;113;1170;201;0;0;31;4257;267;100;0;33;160;3;0;0;0;2;29
BA;CANAPOLIS;10130;1340;157;0;21;5;132;11;0;0;25;927;38;12;0;8;4;0;0;0;0;0;0
BA;CANARANA;26006;3460;1309;0;183;28;302;18;0;0;26;1417;79;30;0;14;45;0;1;0;0;2;6
BA;CANAVIEIRAS;33570;3559;1092;0;99;2;376;62;0;0;9;1649;179;15;0;55;2;0;0;0;1;6;12
BA;CANDEAL;9143;731;190;0;19;0;38;13;0;0;23;389;22;24;0;11;0;0;0;0;0;2;0
BA;CANDEIAS;89419;21851;9305;0;868;1115;1081;539;2;4;367;4203;1615;350;0;259;2082;1;0;0;6;3;51
BA;CANDIBA;14527;2277;914;0;61;2;277;16;0;0;0;831;132;26;0;12;2;0;0;0;0;1;3
BA;CANDIDO SALES;27057;3944;1514;0;319;9;569;58;0;0;37;1213;136;47;0;30;7;0;0;0;0;1;4
BA;CANSANCAO;35029;4441;1669;0;184;14;430;49;0;0;68;1623;253;64;0;62;20;0;0;0;0;1;4
BA;CANUDOS;16956;1697;525;0;57;3;173;16;0;0;9;803;58;46;0;7;0;0;0;0;0;0;0
BA;CAPELA DO ALTO ALEGRE;12128;1901;519;0;85;4;104;19;0;0;24;1039;62;23;0;20;1;0;0;0;0;1;0
BA;CAPIM GROSSO;28853;9184;2792;0;526;75;784;139;0;0;70;3953;557;65;0;127;78;0;0;0;0;3;15
BA;CARAIBAS;10292;757;304;0;51;1;104;13;0;0;26;210;20;23;0;1;1;0;0;0;0;1;2
BA;CARAVELAS;22328;2230;819;0;44;11;181;43;0;1;16;837;188;43;0;36;4;0;0;0;0;1;6
BA;CARDEAL DA SILVA;9611;827;347;0;30;0;52;10;0;0;8;344;22;8;0;4;0;0;0;0;0;0;2
BA;CARINHANHA;29768;3806;781;0;118;7;361;31;0;0;35;2331;55;43;0;27;10;0;0;0;0;3;4
BA;CASA NOVA;70796;10038;2133;0;501;4;1110;95;0;2;213;5470;224;227;0;29;14;0;0;0;0;1;15
BA;CASTRO ALVES;27097;4175;1291;0;153;20;270;81;0;0;22;1900;288;59;0;62;21;0;0;0;0;1;7
BA;CATOLANDIA;3420;349;109;0;9;1;32;2;0;0;3;171;13;9;0;0;0;0;0;0;0;0;0
BA;CATU;55021;13015;5630;0;419;118;831;375;2;1;133;3783;1012;109;0;334;220;1;1;0;9;3;34
BA;CATURAMA;9760;991;331;0;40;4;128;8;0;0;11;418;24;15;0;2;8;0;0;0;0;2;0
BA;CENTRAL;18061;2046;859;0;86;5;197;25;0;0;31;764;51;14;0;4;5;0;0;0;0;2;3
BA;CHORROCHO;11444;807;252;0;30;0;71;8;0;0;6;414;13;10;0;2;1;0;0;0;0;0;0
BA;CICERO DANTAS;34424;6250;1593;0;153;1;430;71;0;0;35;3171;665;48;0;60;2;0;0;0;0;13;8
BA;CIPO;16860;3152;765;0;51;3;111;39;0;0;8;1651;399;16;0;100;2;0;0;0;0;6;1
BA;COARACI;20620;2814;1115;0;118;3;331;67;0;0;6;1017;99;19;0;34;1;0;0;0;0;0;4
BA;COCOS;19281;2815;608;0;90;2;396;41;0;4;7;1527;80;44;0;6;4;0;0;0;0;1;5
BA;CONCEICAO DA FEIRA;22226;3443;1061;0;251;16;176;83;0;0;111;1555;113;15;0;15;37;0;0;0;0;3;7
BA;CONCEICAO DO ALMEIDA;18644;2435;906;0;121;0;210;49;0;0;38;947;106;32;0;18;1;0;0;0;0;0;7
BA;CONCEICAO DO COITE;67126;15962;6059;0;491;49;1133;231;0;0;115;5854;1634;117;0;176;59;1;0;0;0;5;38
BA;CONCEICAO DO JACUIPE;32761;7719;2322;0;319;79;459;193;0;1;149;3092;891;28;0;80;79;0;0;0;0;15;12
BA;CONDE;25714;2124;593;0;61;0;133;48;0;0;24;1067;142;25;0;23;3;0;0;0;0;1;4
BA;CONDEUBA;18359;2714;927;0;131;12;302;27;0;0;47;994;170;75;0;8;17;0;0;0;0;0;4
BA;CONTENDAS DO SINCORA;4354;514;129;0;20;0;44;4;0;0;9;282;13;10;0;2;0;0;0;0;0;0;1
BA;CORACAO DE MARIA;23314;3916;1131;0;95;12;284;80;0;0;44;1854;304;59;0;29;16;0;0;0;0;1;7
BA;CORDEIROS;8752;1083;375;0;36;0;101;20;0;0;18;465;35;21;0;8;0;0;0;0;0;0;4
BA;CORIBE;15024;2015;430;0;51;1;281;30;0;1;17;1099;59;27;0;11;5;0;1;0;0;0;2
BA;CORONEL JOAO SA;17422;1252;158;0;17;0;25;6;0;0;1;968;51;24;0;2;0;0;0;0;0;0;0
BA;CORRENTINA;32980;5982;860;0;160;19;599;67;0;5;33;3725;347;88;0;29;39;0;0;0;0;3;8
BA;COTEGIPE;14390;1418;259;0;45;0;172;18;0;0;13;740;140;21;0;9;0;0;0;0;0;0;1
BA;CRAVOLANDIA;5341;459;165;0;17;0;36;10;0;0;1;217;3;9;0;1;0;0;0;0;0;0;0
BA;CRISOPOLIS;21435;2587;608;0;69;0;104;28;0;0;29;1558;141;36;0;8;0;0;0;0;0;1;5
BA;CRISTOPOLIS;14189;1734;514;0;62;4;281;26;0;0;10;687;90;34;0;15;11;0;0;0;0;0;0
BA;CRUZ DAS ALMAS;63299;23467;8095;0;1042;102;1296;323;0;1;304;10056;1610;88;0;318;145;0;1;0;0;12;74
BA;CURACA;34725;2513;514;0;85;0;260;22;0;0;33;1505;43;36;0;13;0;1;0;0;0;0;1
BA;DARIO MEIRA;12721;712;255;0;20;0;85;23;0;0;17;301;4;5;0;2;0;0;0;0;0;0;0
BA;DIAS D'AVILA;75103;16707;7923;0;652;402;993;449;0;249;105;3693;753;421;0;254;745;3;2;0;2;9;52
BA;DOM BASILIO;12379;3068;596;0;302;14;258;25;0;0;16;1756;46;28;0;2;20;0;0;0;0;2;3
BA;DOM MACEDO COSTA;4127;740;220;0;11;0;41;36;0;0;27;364;26;8;0;6;0;0;0;0;0;0;1
BA;ELISIO MEDRADO;8426;1210;455;0;31;0;69;17;0;0;18;557;40;16;0;7;0;0;0;0;0;0;0
BA;ENCRUZILHADA;21418;1909;590;0;88;3;239;37;0;0;34;837;50;13;0;10;5;1;0;0;0;1;1
BA;ENTRE RIOS;42640;6058;2353;0;217;19;426;65;0;2;88;2256;418;102;0;77;16;0;0;0;0;5;14
BA;ERICO CARDOSO;11509;1160;306;0;34;1;179;28;0;0;8;567;16;18;0;0;2;0;0;0;0;0;1
BA;ESPLANADA;35930;4542;1533;0;148;14;349;70;0;0;37;1798;432;81;0;51;20;0;0;0;0;2;7
BA;EUCLIDES DA CUNHA;60558;9339;2906;0;282;20;641;112;0;1;53;4672;359;164;0;77;20;2;0;0;0;11;19
BA;EUNAPOLIS;110803;34545;11723;0;1333;188;2846;497;1;18;109;12984;3213;379;0;760;368;14;0;0;1;29;82
BA;FATIMA;18524;1416;283;0;22;0;74;17;0;0;9;849;127;26;0;5;0;0;0;0;0;2;2
BA;FEIRA DA MATA;5908;735;182;0;18;0;82;6;0;0;10;408;12;13;0;2;0;0;0;0;0;0;2
BA;FEIRA DE SANTANA;606139;213947;95657;0;8476;1942;15527;4754;10;10;1211;62926;15093;1304;0;3129;2426;147;5;0;12;143;1175
BA;FILADELFIA;17603;2326;644;0;121;3;147;16;0;0;12;1283;54;27;0;13;3;0;0;0;0;0;3
BA;FIRMINO ALVES;5744;473;222;0;14;0;43;11;0;0;4;164;5;5;0;5;0;0;0;0;0;0;0
BA;FLORESTA AZUL;11392;965;411;0;44;3;49;40;0;0;2;369;32;2;0;10;0;0;0;0;0;0;3
BA;FORMOSA DO RIO PRETO;24799;3421;731;0;149;28;402;45;0;0;7;1552;403;27;0;18;50;1;0;0;0;1;7
BA;GANDU;32814;6736;2406;0;294;14;529;407;0;0;111;2617;252;27;0;36;23;0;0;0;0;9;11
BA;GAVIAO;4747;573;188;0;21;1;34;8;0;0;15;280;6;8;0;9;3;0;0;0;0;0;0
BA;GENTIO DO OURO;11338;921;228;0;19;1;254;26;0;0;8;372;4;6;0;0;2;0;0;0;0;1;0
BA;GLORIA;16003;2734;837;0;51;1;231;11;0;0;23;1458;67;46;0;7;2;0;0;0;0;0;0
BA;GONGOGI;8325;375;152;0;11;0;24;28;0;0;1;152;5;2;0;0;0;0;0;0;0;0;0
BA;GOVERNADOR MANGABEIRA;21125;4779;1792;0;185;10;220;55;0;0;45;2134;240;39;0;31;10;9;0;0;0;5;4
BA;GUAJERU;9388;633;232;0;24;1;59;8;0;0;35;237;20;15;0;1;1;0;0;0;0;0;0
BA;GUANAMBI;84645;35236;10462;0;1275;119;3645;353;0;8;101;16353;2219;193;0;216;151;0;1;0;0;17;123
BA;GUARATINGA;22583;2410;661;0;85;1;220;40;0;0;5;1227;114;32;0;18;3;0;0;0;0;2;2
BA;HELIOPOLIS;13812;1130;306;0;30;0;53;10;0;0;12;575;117;20;0;6;0;0;0;0;0;1;0
BA;IACU;26591;3957;1178;0;144;5;273;48;0;1;26;2017;207;34;0;18;2;0;0;0;0;0;4
BA;IBIASSUCE;10866;2102;688;0;85;11;273;23;0;0;22;864;89;18;0;6;19;0;0;0;0;1;3
BA;IBICARAI;24595;3581;1630;0;140;8;290;130;0;0;12;1146;130;29;0;50;5;0;0;0;0;2;9
BA;IBICOARA;19071;3477;980;0;225;16;498;43;0;0;54;1498;57;64;0;9;24;0;1;0;0;2;6
BA;IBICUI;16582;1765;587;0;49;1;152;36;0;0;20;822;65;15;0;13;1;0;0;0;0;3;1
BA;IBIPEBA;18398;1326;510;0;43;0;178;14;0;0;26;493;39;18;0;1;1;0;0;0;0;1;2
BA;IBIPITANGA;15162;2589;573;0;88;13;324;30;0;1;23;1313;162;36;0;2;21;0;0;0;0;0;3
BA;IBIQUERA;5158;338;120;0;7;0;18;6;0;0;7;168;7;3;0;1;0;0;0;0;0;0;1
BA;IBIRAPITANGA;24059;1469;567;0;60;0;171;111;0;0;25;481;34;14;0;4;1;0;0;0;0;1;0
BA;IBIRAPUA;8603;1273;455;0;78;12;104;7;0;1;5;467;65;25;0;37;13;0;0;0;0;0;4
BA;IBIRATAIA;18546;2750;839;0;79;10;210;127;0;0;48;1284;101;15;0;12;15;1;0;0;0;0;9
BA;IBITIARA;16647;2366;883;0;99;4;303;32;0;0;51;865;65;50;0;3;7;0;0;0;0;0;4
BA;IBITITA;18752;1705;839;0;51;1;179;32;1;0;14;532;26;26;0;3;0;0;0;0;0;1;0
BA;IBOTIRAMA;27285;7068;1939;0;242;39;668;70;0;0;71;3353;497;34;0;60;57;0;0;0;0;18;20
BA;ICHU;6265;1320;397;0;34;0;64;16;0;1;22;704;48;14;0;20;0;0;0;0;0;0;0
BA;IGAPORA;16159;2276;858;0;106;8;391;22;0;0;32;740;58;40;0;9;8;0;0;0;0;4;0
BA;IGRAPIUNA;13636;1242;277;0;48;1;88;40;0;0;32;702;23;23;0;1;0;0;0;0;0;0;7
BA;IGUAI;27615;2347;738;0;68;0;248;65;0;0;42;1071;56;42;0;15;0;0;0;0;0;0;2
BA;ILHEUS;184616;31038;16643;0;715;57;2676;913;0;17;162;7939;787;292;0;566;73;0;1;0;10;25;162
BA;INHAMBUPE;39938;6045;1619;0;204;11;341;175;0;1;100;2944;490;86;0;42;11;0;0;0;0;6;15
BA;IPECAETA;15753;1066;324;0;22;1;55;17;1;0;5;556;26;49;0;6;1;0;0;0;0;0;3
BA;IPIAU;47178;11253;4049;0;387;19;899;245;0;1;43;4787;621;54;0;81;17;3;0;0;0;4;43
BA;IPIRA;62253;12657;3186;0;418;44;1041;144;0;1;59;7116;362;112;0;94;56;0;0;0;0;9;15
BA;IPUPIARA;9992;1028;240;0;59;2;236;33;0;0;24;406;13;6;0;4;2;0;0;1;0;0;2
BA;IRAJUBA;7471;771;279;0;32;0;99;14;0;0;1;295;28;21;0;1;0;0;0;0;0;0;1
BA;IRAMAIA;11412;857;269;0;36;8;103;12;0;0;12;360;21;18;0;4;13;0;0;0;0;1;0
BA;IRAQUARA;24882;2493;1121;0;126;7;274;31;0;0;32;807;41;40;0;3;7;0;0;0;0;2;2
BA;IRARA;29579;4609;1610;0;145;15;255;90;0;0;35;2115;220;71;0;36;10;0;0;0;0;4;3
BA;IRECE;72041;23144;8422;0;913;79;2379;255;0;2;98;9160;1210;188;0;177;99;15;0;0;0;35;112
BA;ITABELA;30636;5318;1554;0;266;25;523;73;0;0;12;2151;498;98;0;81;24;0;1;0;0;4;8
BA;ITABERABA;65806;16875;4848;0;514;51;1350;250;0;1;92;7517;1930;82;0;135;46;3;1;0;0;12;43
BA;ITABUNA;218124;61273;28666;0;1919;204;4909;1377;14;10;78;18096;3215;799;0;1019;666;3;2;0;2;44;250
BA;ITACARE;26753;1617;610;0;22;0;168;50;0;0;28;622;70;8;0;23;0;0;0;0;0;1;15
BA;ITAETE;15996;1725;434;0;69;0;185;23;0;0;15;922;43;26;0;6;0;0;0;0;0;2;0
BA;ITAGI;13433;1239;344;0;43;0;126;14;0;0;3;669;29;7;0;3;0;0;0;0;0;0;1
BA;ITAGIBA;15829;1339;496;0;30;0;140;39;0;0;51;520;35;21;0;3;0;0;0;0;0;0;4
BA;ITAGIMIRIM;7420;1039;433;0;52;4;117;20;0;0;3;329;37;6;0;32;3;0;0;0;0;2;1
BA;ITAGUACU DA BAHIA;14392;886;370;0;22;1;89;6;0;0;8;371;8;8;0;1;1;0;0;0;0;0;1
BA;ITAJU DO COLONIA;7507;549;171;0;19;0;47;16;0;0;1;276;7;7;0;3;0;0;0;0;0;0;2
BA;ITAJUIPE;21884;2947;1256;0;77;12;253;171;0;0;15;1017;84;17;0;40;1;1;0;0;0;1;2
BA;ITAMARAJU;67128;15751;4901;0;455;43;1562;234;0;2;42;6813;1273;172;0;180;47;1;1;0;0;6;19
BA;ITAMARI;8259;918;270;0;44;0;55;59;0;0;9;464;11;2;0;2;0;0;0;0;0;0;2
BA;ITAMBE;23723;2321;912;0;69;3;220;92;0;1;58;857;77;9;0;19;0;0;0;0;0;2;2
BA;ITANAGRA;8023;432;135;0;19;0;32;8;0;0;1;213;14;5;0;5;0;0;0;0;0;0;0
BA;ITANHEM;20735;3453;1171;0;73;2;430;29;0;1;12;1601;68;27;0;25;6;0;0;0;0;1;7
BA;ITAPARICA;22329;2027;921;0;34;0;71;138;0;0;35;657;73;70;0;22;3;0;0;0;0;0;3
BA;ITAPE;10682;983;380;0;26;1;87;16;0;0;0;448;16;2;0;6;0;0;0;0;0;0;1
BA;ITAPEBI;10942;927;440;0;52;5;103;18;0;0;3;258;18;8;0;16;4;0;0;0;0;1;1
BA;ITAPETINGA;74652;16373;5996;0;515;16;1487;290;0;6;54;6956;636;168;0;147;23;19;0;0;0;4;56
BA;ITAPICURU;35255;1518;431;0;45;4;89;39;0;0;13;765;72;49;0;6;5;0;0;0;0;0;0
BA;ITAPITANGA;10799;639;214;0;10;0;61;10;0;0;5;321;11;3;0;2;0;0;0;0;0;1;1
BA;ITAQUARA;8231;744;306;0;39;5;82;17;0;0;10;228;3;9;0;5;38;0;0;0;0;0;2
BA;ITARANTIM;19837;2325;680;0;97;3;267;25;0;0;15;1166;40;5;0;23;0;0;0;0;0;3;1
BA;ITATIM;14700;3359;944;0;212;12;240;44;1;0;33;1566;232;33;0;21;14;0;0;0;0;1;6
BA;ITIRUCU;13267;2082;840;0;106;8;178;36;0;0;15;760;88;20;0;12;16;0;0;0;0;0;3
BA;ITIUBA;38330;4207;1249;0;99;5;326;55;0;0;42;2157;183;67;0;18;2;0;0;0;0;2;2
BA;ITORORO;21106;2634;1050;0;98;1;284;68;0;0;21;922;86;23;0;73;4;0;0;0;0;0;4
BA;ITUACU;19211;2937;748;0;149;16;361;43;0;0;39;1362;136;44;0;8;22;0;0;0;0;3;6
BA;ITUBERA;28639;4002;1088;0;153;2;354;76;0;0;18;2023;214;24;0;31;5;0;0;0;1;0;13
BA;IUIU;11253;1492;278;0;43;1;157;15;0;0;6;955;13;13;0;0;11;0;0;0;0;0;0
BA;JABORANDI;9417;1384;179;0;64;6;180;11;0;0;1;886;12;31;0;6;6;0;0;0;0;1;1
BA;JACARACI;15350;1447;667;0;48;2;212;21;0;0;17;415;23;37;0;3;1;0;0;0;0;0;1
BA;JACOBINA;84328;22773;8423;0;756;43;2250;305;1;0;131;9372;911;199;0;248;50;11;0;0;0;20;53
BA;JAGUAQUARA;54902;9311;3264;0;610;18;1114;200;0;0;31;3687;224;61;0;48;25;0;1;0;0;3;25
BA;JAGUARARI;32740;5547;2176;0;251;15;553;172;0;0;73;1919;234;77;0;35;32;1;0;0;0;4;5
BA;JAGUARIPE;18114;1145;340;0;40;1;91;61;0;0;32;532;12;25;0;5;1;0;0;0;0;0;5
BA;JANDAIRA;10997;530;183;0;20;0;32;17;0;0;5;231;16;16;0;8;0;0;0;0;0;0;2
BA;JEQUIE;161391;49770;16876;0;1665;301;3579;884;0;3;120;20745;4284;414;0;328;336;78;2;0;0;44;111
BA;JEREMOABO;40587;4910;1308;0;90;7;363;41;0;0;31;2822;155;57;0;20;13;0;0;0;0;1;2
BA;JIQUIRICA;14936;2472;642;0;47;0;149;44;0;0;26;1458;78;24;0;3;0;0;0;0;0;1;0
BA;JITAUNA;13667;1373;480;0;33;1;149;31;0;0;12;612;37;12;0;1;1;0;0;0;0;0;4
BA;JOAO DOURADO;24633;3221;1381;0;122;0;294;27;0;0;31;1229;82;29;0;10;1;3;0;0;0;5;7
BA;JUAZEIRO;214748;76495;27677;0;3040;213;7218;1327;10;25;1009;30724;3047;958;0;544;451;15;3;0;1;25;208
BA;JUCURUCU;10403;827;151;0;13;0;51;14;0;0;1;565;26;5;0;0;0;0;0;0;0;1;0
BA;JUSSARA;15848;2096;637;0;66;1;185;13;0;0;19;1097;49;20;0;4;2;0;0;0;0;1;2
BA;JUSSARI;6493;609;196;0;16;0;55;10;0;0;1;315;10;3;0;3;0;0;0;0;0;0;0
BA;JUSSIAPE;7741;1533;319;0;64;0;177;11;0;0;24;890;20;26;0;2;0;0;0;0;0;0;0
BA;LAFAIETE COUTINHO;4017;423;93;0;22;0;43;4;0;0;6;230;13;10;0;1;0;0;0;0;0;1;0
BA;LAJEDO DO TABOCAL;8847;865;314;0;39;1;82;11;0;0;1;389;15;9;0;3;0;0;0;0;0;0;1
BA;LAGOA REAL;15542;1500;572;0;58;0;274;36;0;1;12;493;25;25;0;1;2;0;0;0;0;1;0
BA;LAJE;24207;3623;904;0;161;3;201;155;0;0;86;1889;151;51;0;18;3;0;0;0;0;0;1
BA;LAJEDAO;3971;649;312;0;12;0;58;5;0;1;0;213;12;21;0;13;0;0;0;0;0;0;2
BA;LAJEDINHO;4079;309;83;0;9;1;39;9;0;0;7;139;10;10;0;1;0;0;0;0;0;0;1
BA;LAMARAO;9673;685;199;0;4;0;25;55;0;0;8;363;12;6;0;12;0;0;0;0;0;0;1
BA;LAPAO;27338;3035;1168;0;144;2;310;21;3;0;16;1234;74;41;0;17;2;0;0;0;0;0;3
BA;LAURO DE FREITAS;184383;61465;35492;0;2491;196;5641;3073;1;303;519;9548;962;699;0;1208;291;12;1;0;22;46;960
BA;LENCOIS;11300;2268;435;0;25;1;95;39;0;1;14;1489;133;3;0;20;1;0;0;0;0;5;7
BA;LICINIO DE ALMEIDA;12962;2229;851;0;109;7;226;17;0;0;16;902;61;22;0;8;5;0;0;0;0;1;4
BA;LIVRAMENTO DE NOSSA SENHORA;45236;13137;2923;0;484;20;1396;153;0;2;64;7515;337;130;0;33;24;0;1;0;0;18;37
BA;LUIS EDUARDO MAGALHAES;73061;32950;10067;0;1642;1286;4406;615;0;9;77;8551;2895;158;0;525;2266;21;4;0;3;21;404
BA;MACAJUBA;11835;1115;315;0;28;0;98;18;0;0;26;535;57;35;0;1;0;0;0;0;0;2;0
BA;MACARANI;18419;2534;799;0;95;0;208;30;0;1;14;1329;30;16;0;7;1;0;0;0;1;1;2
BA;MACAUBAS;49436;7954;2141;0;225;19;881;85;0;1;30;3739;548;223;0;16;21;0;0;0;0;0;25
BA;MACURURE;8417;517;161;0;18;0;67;6;0;0;4;243;5;8;0;1;0;0;0;0;0;0;4
BA;MADRE DE DEUS;19600;2519;1337;0;91;43;206;98;0;1;50;396;153;32;0;46;54;0;0;0;1;1;10
BA;MAETINGA;5972;606;198;0;39;1;85;9;0;0;11;245;6;11;0;1;0;0;0;0;0;0;0
BA;MAIQUINIQUE;9864;1244;334;0;52;1;145;24;0;0;8;635;20;13;0;6;0;0;0;0;0;2;4
BA;MAIRI;20194;2256;926;0;74;0;242;48;0;0;31;812;42;44;0;33;0;0;0;0;0;0;4
BA;MALHADA;17375;1753;314;0;43;3;163;13;0;0;14;1139;36;22;0;1;3;0;0;0;0;1;1
BA;MALHADA DE PEDRAS;8942;1580;443;0;93;16;127;14;0;0;38;760;30;36;0;4;17;0;0;0;0;0;2
BA;MANOEL VITORINO;14600;1155;431;0;54;34;142;47;0;0;16;376;18;10;0;2;22;0;0;0;0;1;2
BA;MANSIDAO;13598;418;106;0;22;0;54;5;0;0;0;214;4;11;0;1;0;0;0;0;0;0;1
BA;MARACAS;24491;4171;1370;0;237;21;560;90;0;0;23;1654;113;55;0;19;18;0;0;0;1;3;7
BA;MARAGOGIPE;45740;4074;1552;0;124;7;214;75;0;0;47;1914;51;53;0;25;7;0;0;0;0;1;4
