UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
MG;DESTERRO DE ENTRE RIOS;3456;1555;0;108;20;208;31;0;1;23;1430;17;23;0;15;20;0;1;0;0;3;1
MG;DESTERRO DO MELO;1396;567;0;40;0;68;20;0;3;9;655;8;17;0;5;0;0;0;0;0;1;3
MG;DIAMANTINA;18597;9955;0;434;12;1859;436;0;3;94;5082;37;371;0;142;12;0;2;0;1;20;137
MG;DIOGO DE VASCONCELOS;1081;382;0;20;0;56;10;0;0;6;577;15;11;0;4;0;0;0;0;0;0;0
MG;DIONISIO;1973;1020;0;44;0;180;22;0;5;6;646;15;17;0;13;0;0;0;0;0;1;4
MG;DIVINESIA;1098;469;0;87;2;84;15;0;1;6;398;12;14;0;6;2;0;0;0;0;1;1
MG;DIVINO;8746;3974;0;263;13;781;109;0;0;20;3332;95;55;0;70;9;0;0;0;1;3;21
MG;DIVINO DAS LARANJEIRAS;1124;482;0;44;1;85;12;0;1;1;449;25;6;0;14;0;0;0;0;0;2;2
MG;DIVINOLANDIA DE MINAS;2372;976;0;75;1;183;27;0;1;4;1004;66;17;0;16;2;0;0;0;0;0;0
MG;DIVINOPOLIS;126439;71363;0;3395;909;9580;3032;0;173;249;27342;4272;739;0;3541;1036;43;11;0;6;85;663
MG;DIVISA ALEGRE;864;384;0;52;15;95;8;0;5;5;262;10;9;0;10;7;1;0;0;0;1;0
MG;DIVISA NOVA;2111;1295;0;89;2;182;45;0;1;27;394;26;36;0;9;1;2;0;0;0;0;2
MG;DIVISOPOLIS;872;332;0;53;1;104;19;0;8;13;306;18;13;0;3;1;0;0;0;1;0;0
MG;DOM BOSCO;1153;395;0;26;11;88;14;0;2;5;535;24;12;0;24;14;2;0;0;0;1;0
MG;DOM CAVATI;2555;1198;0;172;9;203;68;0;1;8;774;69;11;0;25;13;1;0;0;0;1;2
MG;DOM JOAQUIM;1123;462;0;30;1;115;6;0;1;7;475;2;12;0;8;0;0;0;0;2;0;2
MG;DOM SILVERIO;2055;951;0;69;2;167;25;0;0;10;789;19;9;0;8;1;0;0;0;0;2;3
MG;DOM VICOSO;983;487;0;33;0;88;30;0;0;14;310;6;11;0;4;0;0;0;0;0;0;0
MG;DONA EUZEBIA;2906;1059;0;308;34;334;115;0;3;3;845;124;6;0;17;41;5;0;0;0;1;11
MG;DORES DE CAMPOS;4473;2455;0;115;4;346;104;0;5;23;1191;136;40;0;42;2;0;0;0;0;1;9
MG;DORES DE GUANHAES;1472;529;0;40;11;107;13;0;1;7;711;7;23;0;5;15;0;1;0;0;1;1
MG;DORES DO INDAIA;6699;3974;0;261;32;867;174;0;6;42;975;210;17;0;93;30;0;0;0;0;4;14
MG;DORES DO TURVO;2086;849;0;51;0;113;16;0;0;6;977;35;16;0;16;0;0;0;0;0;1;6
MG;DORESOPOLIS;581;300;0;20;0;77;11;0;0;6;145;3;6;0;12;0;0;0;0;0;0;1
MG;DOURADOQUARA;738;399;0;22;0;89;10;0;0;8;178;9;2;0;19;1;0;0;0;0;0;1
MG;DURANDE;3019;1097;0;101;4;292;48;0;0;10;1402;31;23;0;4;4;0;0;0;0;0;3
MG;ELOI MENDES;10664;6144;0;526;135;1031;255;0;1;83;2096;94;57;0;80;140;0;1;0;0;8;13
MG;ENGENHEIRO CALDAS;2911;1398;0;158;10;237;39;0;3;9;901;91;16;0;23;12;1;0;0;0;3;10
MG;ENGENHEIRO NAVARRO;1492;652;0;69;7;123;27;0;1;3;526;29;23;0;23;5;0;0;0;0;3;1
MG;ENTRE FOLHAS;2121;700;0;58;3;121;27;0;0;6;1157;20;11;0;12;2;0;0;0;1;0;3
MG;ENTRE RIOS DE MINAS;7476;3985;0;312;54;575;116;0;0;27;2098;70;79;0;102;41;0;1;0;0;2;14
MG;ERVALIA;8950;3753;0;318;15;685;120;0;2;27;3742;165;53;0;43;13;0;0;0;0;1;13
MG;ESMERALDAS;13470;7913;0;508;80;1105;342;0;26;55;2776;108;318;0;138;70;0;1;0;6;3;21
MG;ESPERA FELIZ;10366;4932;0;363;9;907;144;0;5;44;3543;195;59;0;124;7;1;1;0;0;7;25
MG;ESPINOSA;12889;3169;0;335;7;1011;107;0;3;28;7400;647;81;0;74;8;0;0;0;0;4;15
MG;ESPIRITO SANTO DO DOURADO;1848;1043;0;91;1;188;49;0;0;7;440;5;8;0;15;1;0;0;0;0;0;0
MG;ESTIVA;5739;2610;0;289;32;771;283;0;3;23;1435;149;24;0;45;58;2;1;0;0;1;13
MG;ESTRELA DALVA;720;411;0;31;7;50;20;0;6;3;163;11;3;0;10;2;0;0;0;0;0;3
MG;ESTRELA DO INDAIA;1271;747;0;52;6;173;31;0;1;10;210;9;5;0;18;5;0;0;0;0;2;2
MG;ESTRELA DO SUL;2284;1288;0;109;17;201;37;0;8;17;440;70;21;0;43;30;0;0;0;0;0;3
MG;EUGENOPOLIS;4074;1957;0;126;5;256;72;0;1;30;1465;50;34;0;67;5;0;0;0;0;0;6
MG;EWBANK DA CAMARA;887;565;0;38;2;60;30;0;1;4;166;4;4;0;8;4;0;0;0;0;0;1
MG;EXTREMA;16467;9684;0;540;130;1337;373;0;8;122;3498;374;116;0;102;86;1;0;0;3;1;92
MG;FAMA;689;403;0;18;0;60;30;0;1;8;131;5;1;0;29;0;0;0;0;0;0;3
MG;FARIA LEMOS;964;462;0;30;0;78;18;0;0;5;346;11;3;0;6;0;0;1;0;0;0;4
MG;FELICIO DOS SANTOS;1576;649;0;43;2;118;39;0;5;13;660;11;25;0;7;1;0;0;0;0;2;1
MG;FELISBURGO;1489;506;0;26;0;125;11;0;1;8;768;17;15;0;10;0;0;0;0;0;1;1
MG;FELIXLANDIA;4769;2453;0;229;37;384;73;0;4;21;1158;133;68;0;161;43;0;1;0;0;1;3
MG;FERNANDES TOURINHO;905;350;0;22;0;54;8;0;0;11;418;18;12;0;11;0;0;0;0;0;1;0
MG;FERROS;3428;1320;0;112;10;254;33;0;0;18;1577;12;53;0;22;5;4;0;0;0;2;6
MG;FERVEDOURO;3334;1505;0;136;1;293;42;0;1;12;1290;20;15;0;8;3;0;0;0;1;1;6
MG;FLORESTAL;3315;1808;0;109;19;253;67;0;7;12;835;86;43;0;43;22;1;0;0;0;3;7
MG;FORMIGA;40639;21008;0;1711;347;3176;869;0;58;189;10487;1328;247;0;684;417;0;2;0;10;18;88
MG;FORMOSO;917;304;0;47;1;96;11;0;3;2;381;22;32;0;14;3;1;0;0;0;0;0
MG;FORTALEZA DE MINAS;1792;1050;0;67;3;148;29;0;2;22;401;24;15;0;26;2;0;1;0;0;0;2
MG;FORTUNA DE MINAS;876;447;0;34;1;85;25;0;4;7;232;7;13;0;16;2;0;0;0;0;1;2
MG;FRANCISCO BADARO;2255;378;0;56;0;150;17;0;0;11;1580;30;25;0;5;0;0;1;0;0;0;2
MG;FRANCISCO DUMONT;1043;356;0;60;1;89;7;0;1;10;462;12;32;0;12;0;0;0;0;0;0;1
MG;FRANCISCO SA;5479;1968;0;165;73;461;64;0;19;13;2335;111;102;0;61;99;0;1;0;0;1;6
MG;FRANCISCOPOLIS;807;214;0;20;1;74;14;0;2;8;449;1;18;0;3;0;0;0;0;0;3;0
MG;FREI GASPAR;1074;285;0;31;0;53;25;0;11;10;627;11;12;0;9;0;0;0;0;0;0;0
MG;FREI INOCENCIO;2368;963;0;103;19;172;32;0;5;10;938;29;26;0;37;30;0;0;0;0;0;4
MG;FREI LAGONEGRO;924;261;0;8;0;52;6;0;0;2;549;27;14;0;4;0;0;0;0;0;0;1
MG;FRONTEIRA;6660;3223;0;224;55;657;181;0;21;45;1496;271;78;0;325;60;5;2;0;0;2;15
MG;FRONTEIRA DOS VALES;592;188;0;12;0;43;12;0;1;4;316;12;2;0;1;0;0;0;0;0;0;1
MG;FRUTA DE LEITE;911;242;0;21;0;70;15;0;0;3;525;5;24;0;5;0;0;0;0;1;0;0
MG;FRUTAL;38349;17896;0;1561;269;3627;890;0;166;137;8297;3477;206;0;1274;402;32;4;0;0;7;104
MG;FUNILANDIA;1174;564;0;52;4;117;27;0;0;1;356;17;19;0;16;0;0;0;0;0;1;0
MG;GALILEIA;1459;689;0;64;4;117;28;0;2;2;483;23;10;0;31;2;0;0;0;0;0;4
MG;GAMELEIRAS;1099;264;0;30;0;106;6;0;0;5;647;20;18;0;3;0;0;0;0;0;0;0
MG;GLAUCILANDIA;249;75;0;4;0;18;3;0;0;2;138;2;6;0;0;0;0;0;0;0;0;1
MG;GOIABEIRA;1095;365;0;28;0;48;6;0;0;9;577;47;4;0;8;2;0;0;0;1;0;0
MG;GOIANA;1182;742;0;27;1;79;56;0;0;7;232;7;6;0;22;1;0;0;0;0;0;2
MG;GONCALVES;2168;1085;0;100;3;249;50;0;0;19;593;8;8;0;18;4;0;0;0;0;0;31
MG;GONZAGA;2169;767;0;37;1;138;17;0;1;5;1079;91;15;0;16;1;0;0;0;0;1;0
MG;GOUVEA;3796;2234;0;132;1;416;80;0;1;17;818;15;34;0;41;2;0;0;0;1;0;4
MG;GOVERNADOR VALADARES;120898;55251;0;3471;782;7798;2266;0;434;312;38920;7614;380;1;2015;901;96;16;1;1;87;552
MG;GRAO MOGOL;2683;918;0;96;7;271;53;0;0;24;1170;26;77;0;30;6;0;0;0;0;0;5
MG;GRUPIARA;504;244;0;13;2;54;3;0;0;4;157;7;5;0;13;2;0;0;0;0;0;0
MG;GUANHAES;16584;7292;0;625;57;1545;248;0;6;61;6084;251;136;0;182;58;1;5;0;0;8;25
MG;GUAPE;5744;3179;0;271;5;492;72;0;4;27;1539;39;57;0;39;9;1;0;0;0;2;8
MG;GUARACIABA;3385;1138;0;83;2;191;35;0;0;24;1815;43;35;0;12;2;0;0;0;0;4;1
MG;GUARACIAMA;1247;414;0;51;9;75;9;0;0;3;642;10;16;0;4;14;0;0;0;0;0;0
MG;GUARANESIA;9701;5766;0;356;58;717;222;0;29;62;2025;215;109;0;41;81;2;1;0;0;1;16
MG;GUARANI;2394;1327;0;84;1;228;44;0;12;21;604;11;15;0;36;1;1;0;0;2;0;7
MG;GUARARA;1410;835;0;55;0;106;41;0;4;12;306;24;3;0;17;2;0;2;0;1;0;2
MG;GUARDA-MOR;2361;1278;0;106;30;362;51;0;1;15;347;27;26;0;69;44;0;0;0;1;1;3
MG;GUAXUPE;29582;17931;0;884;174;2484;668;0;65;91;5718;821;149;0;247;222;3;4;0;0;7;114
MG;GUIDOVAL;3341;1193;0;153;22;215;37;0;2;4;1490;158;9;0;30;22;0;1;0;1;2;2
MG;GUIMARANIA;3212;1790;0;161;12;272;67;0;7;16;705;71;37;0;60;11;0;0;0;0;0;3
MG;GUIRICEMA;4757;1648;0;269;16;310;77;0;8;17;2227;92;27;0;44;16;1;0;0;0;2;3
MG;GURINHATA;2100;963;0;87;6;302;48;0;3;13;545;50;31;0;37;14;0;0;0;1;0;0
MG;HELIODORA;2133;1169;0;85;0;229;55;0;0;11;532;10;17;0;20;4;0;0;0;0;0;1
MG;IAPU;3441;1595;0;161;16;248;96;0;0;14;1193;40;27;0;27;18;0;1;0;0;2;3
MG;IBERTIOGA;1350;710;0;49;1;93;62;0;1;14;378;10;9;0;20;1;0;0;0;0;0;2
MG;IBIA;10271;5772;0;405;106;986;229;0;302;57;1386;372;102;0;337;170;0;1;0;4;17;25
MG;IBIAI;1751;478;0;63;3;213;22;0;1;9;886;21;11;0;35;2;0;0;0;0;2;5
MG;IBIRACATU;1160;297;0;20;1;60;12;0;0;9;724;12;19;0;5;0;0;1;0;0;0;0
MG;IBIRACI;4888;2868;0;372;60;673;187;0;9;35;511;22;41;0;65;12;3;0;0;2;2;26
MG;IBIRITE;57597;36502;0;1454;597;3417;1477;0;140;247;12197;518;317;0;410;214;0;0;0;20;9;78
MG;IBITIURA DE MINAS;1599;775;0;96;0;272;36;0;3;8;373;18;7;0;6;1;0;0;0;0;0;4
MG;IBITURUNA;703;432;0;29;0;74;32;0;0;5;119;3;5;0;2;0;0;0;0;0;0;2
MG;ICARAI DE MINAS;1562;368;0;30;0;106;9;0;0;1;1000;24;8;0;13;0;0;0;0;0;1;2
MG;IGARAPE;15308;9171;0;718;277;1164;351;0;162;56;2489;169;196;0;218;287;1;1;0;7;4;37
MG;IGARATINGA;5313;2090;0;534;68;461;75;0;8;10;1644;246;18;0;77;64;0;1;0;10;0;7
MG;IGUATAMA;3208;2007;0;134;44;298;69;0;0;18;497;48;19;0;39;27;0;0;0;0;3;5
MG;IJACI;2444;1316;0;224;47;211;51;1;0;14;428;25;26;0;48;52;0;0;0;0;0;1
MG;ILICINEA;5489;3016;0;245;6;447;57;0;0;18;1557;31;41;0;58;5;1;0;0;0;0;7
MG;IMBE DE MINAS;2033;616;0;49;0;152;31;0;0;6;1132;29;13;0;5;0;0;0;0;0;0;0
MG;INCONFIDENTES;3168;1780;0;87;3;333;77;0;4;23;750;34;33;0;36;2;1;1;0;0;0;4
MG;INDAIABIRA;1556;351;0;85;0;120;13;0;0;14;892;36;27;0;16;1;0;0;0;0;0;1
MG;INDIANOPOLIS;2302;1127;0;98;22;237;36;0;7;34;571;57;20;0;55;32;0;0;0;2;1;3
MG;INGAI;650;364;0;20;0;85;17;0;0;18;129;1;12;0;4;0;0;0;0;0;0;0
MG;INHAPIM;10452;4205;0;428;50;899;240;0;11;30;4238;112;80;0;87;49;1;4;0;0;2;16
MG;INHAUMA;1913;1033;0;114;31;186;43;0;2;8;395;20;21;0;26;34;0;0;0;0;0;0
MG;INIMUTABA;2033;805;0;47;3;128;28;0;13;6;889;82;11;0;11;6;2;0;0;0;2;0
MG;IPABA;3283;1998;0;96;5;188;88;0;10;17;784;23;24;0;47;2;0;0;0;0;0;1
MG;IPANEMA;8256;3620;0;261;25;592;110;0;6;36;3160;253;38;0;97;34;2;1;0;0;2;19
MG;IPATINGA;137789;81328;0;3239;600;8326;3451;2;330;610;33559;2087;637;1;2103;794;7;8;0;51;37;619
MG;IPIACU;1697;612;0;63;3;137;39;0;4;3;602;151;10;0;61;9;1;0;0;1;1;0
MG;IPUIUNA;5314;3085;0;406;20;632;121;0;0;42;821;55;35;0;60;17;1;1;0;0;2;16
MG;IRAI DE MINAS;3453;1773;0;221;38;402;57;0;6;25;692;79;31;0;60;57;0;0;0;0;2;10
MG;ITABIRA;56479;34045;0;1889;95;4641;1386;0;17;383;11284;990;720;1;497;90;9;8;0;7;70;347
MG;ITABIRINHA;4241;1241;0;136;2;266;27;0;1;8;2208;263;32;0;48;1;0;0;0;0;2;6
MG;ITABIRITO;27660;16153;0;1032;290;2045;667;1;8;260;5083;882;416;0;376;301;1;3;0;4;8;130
MG;ITACAMBIRA;301;88;0;17;0;41;6;0;0;2;136;2;8;0;1;0;0;0;0;0;0;0
MG;ITACARAMBI;4344;1055;0;128;0;357;59;0;1;11;2335;290;41;0;49;0;0;9;0;0;6;3
MG;ITAGUARA;8642;3932;0;463;318;768;148;0;0;24;2339;123;75;0;118;290;2;0;0;5;1;36
MG;ITAIPE;2511;722;0;74;7;247;60;0;1;14;1263;70;29;0;10;8;1;0;0;0;2;3
MG;ITAJUBA;43755;26494;0;850;81;3079;1433;0;360;117;9421;843;122;0;502;109;5;6;0;5;6;322
MG;ITAMARANDIBA;13395;4891;0;691;148;1406;339;0;9;45;5160;235;138;0;93;180;6;2;0;1;26;25
MG;ITAMARATI DE MINAS;1386;712;0;121;8;84;21;0;0;14;372;14;12;0;15;11;0;0;0;0;0;2
MG;ITAMBACURI;5123;2078;0;198;14;518;112;0;36;35;1892;85;47;0;71;20;1;2;0;0;3;11
MG;ITAMBE DO MATO DENTRO;588;228;0;21;0;42;8;0;0;3;278;2;6;0;0;0;0;0;0;0;0;0
MG;ITAMOGI;5312;3162;0;270;35;542;184;0;7;28;859;87;37;0;49;42;0;0;0;1;0;9
MG;ITAMONTE;7038;3781;0;313;59;582;223;0;9;28;1618;199;32;0;91;67;0;1;0;0;3;32
MG;ITANHANDU;7545;4114;0;475;128;527;211;0;9;34;1336;132;35;0;296;209;4;0;0;1;3;31
MG;ITANHOMI;4480;1524;0;113;5;261;44;0;1;20;2245;178;22;0;46;3;11;0;0;1;1;5
MG;ITAOBIM;5085;2097;0;231;26;578;145;0;11;30;1653;126;44;0;84;39;4;0;0;0;9;8
MG;ITAPAGIPE;6654;3294;0;270;44;735;90;0;16;25;1466;315;47;0;224;117;3;0;0;0;1;7
MG;ITAPECERICA;8341;4402;0;348;23;661;190;0;5;66;2259;156;57;0;128;28;2;1;0;1;3;11
MG;ITAPEVA;5134;2789;0;263;174;532;87;0;1;34;1069;46;11;0;38;77;0;0;0;0;0;13
MG;ITATIAIUCU;5029;2770;0;345;139;492;156;0;2;18;792;52;45;0;89;118;1;0;0;0;1;9
MG;ITAU DE MINAS;9033;5043;0;368;640;642;189;0;25;50;1292;215;53;0;116;379;2;0;0;2;0;17
MG;ITAUNA;51954;28786;0;1592;675;4192;1475;0;24;244;11473;1117;294;0;967;821;22;8;0;6;26;232
MG;ITAVERAVA;1656;558;0;63;22;124;21;0;0;7;779;30;20;0;5;24;0;0;0;1;0;2
MG;ITINGA;2128;666;0;77;2;178;38;0;0;30;1032;54;39;0;4;5;0;0;0;1;0;2
MG;ITUETA;1880;621;0;67;2;160;18;0;1;9;857;99;19;0;10;10;0;0;0;0;1;6
MG;ITUIUTABA;60576;25861;0;1380;368;4973;963;0;443;264;16093;7677;369;0;1533;491;10;6;0;3;26;116
MG;ITUMIRIM;2043;1189;0;69;1;137;71;0;3;26;506;10;11;0;17;1;0;0;0;0;0;2
MG;ITURAMA;23141;10551;0;875;351;2094;495;0;56;90;4776;1477;325;0;1459;525;3;0;0;1;2;61
MG;ITUTINGA;1390;843;0;63;1;123;25;0;0;26;241;12;5;0;45;2;0;0;0;0;0;4
MG;JABOTICATUBAS;6790;3017;0;292;13;783;149;0;2;15;2254;115;63;0;49;13;0;1;0;1;1;22
MG;JACINTO;2026;734;0;41;0;189;29;0;4;7;900;44;40;0;27;1;0;0;0;0;4;6
MG;JACUI;4651;2307;0;147;13;387;43;0;2;17;1623;48;35;0;14;10;0;0;0;0;0;5
MG;JACUTINGA;12489;7380;0;388;21;1217;366;0;24;83;2599;120;78;0;106;30;17;0;0;1;8;51
MG;JAGUARACU;900;474;0;47;2;69;14;0;1;3;263;3;7;0;9;5;0;0;0;0;0;3
MG;JAIBA;11762;3006;0;416;37;821;79;0;1;24;6203;752;154;0;194;58;0;1;0;1;4;11
MG;JAMPRUCA;730;221;0;18;0;35;12;0;0;4;392;7;26;0;10;0;3;1;0;0;0;1
MG;JANAUBA;29776;8728;0;897;72;1925;388;0;1;39;13724;2960;167;0;655;91;1;22;0;0;24;82
MG;JANUARIA;21605;5469;0;426;14;1525;314;0;23;27;11733;1485;139;0;378;14;2;9;0;1;15;31
MG;JAPARAIBA;1931;848;0;84;4;225;27;0;0;9;621;49;19;0;37;7;0;0;0;0;0;1
MG;JAPONVAR;1575;578;0;42;0;157;20;0;2;12;698;33;16;0;17;0;0;0;0;0;0;0
MG;JECEABA;2269;1076;0;125;10;132;42;0;0;33;773;29;17;0;8;17;0;1;0;1;1;4
MG;JENIPAPO DE MINAS;1701;324;0;41;0;100;13;0;1;11;1128;39;26;0;16;0;0;0;0;0;0;2
MG;JEQUERI;3922;1644;0;124;7;373;58;0;1;11;1607;19;45;0;9;10;0;0;0;0;5;9
MG;JEQUITAI;2004;680;0;75;3;154;25;0;1;3;940;51;29;0;38;2;0;2;0;0;0;1
MG;JEQUITIBA;1592;771;0;100;9;166;29;0;5;13;418;14;30;0;22;11;0;0;0;0;0;4
MG;JEQUITINHONHA;4570;1507;0;103;0;352;74;1;33;41;2140;235;35;0;38;0;1;1;0;0;3;6
MG;JESUANIA;1761;961;0;66;0;141;47;0;0;21;470;17;14;0;19;3;0;0;0;0;0;2
MG;JOAIMA;2823;933;0;64;4;277;44;0;2;10;1308;111;35;0;21;2;2;1;0;0;7;2
MG;JOANESIA;1438;516;0;18;0;79;27;0;4;8;752;6;14;0;9;2;1;0;0;0;0;2
MG;JOAO MONLEVADE;39256;24876;0;1263;365;4270;942;0;16;170;5717;291;272;0;427;389;11;2;0;7;45;193
MG;JOAO PINHEIRO;20560;10193;0;970;283;2125;332;0;63;65;4362;904;268;0;498;377;45;1;1;1;10;62
MG;JOAQUIM FELICIO;795;402;0;50;0;104;17;0;3;2;170;16;14;0;15;0;0;0;0;0;0;2
MG;JORDANIA;1377;380;0;36;0;116;15;0;0;13;759;15;23;0;17;0;0;0;0;0;1;2
MG;JOSE GONCALVES DE MINAS;1435;321;0;30;0;129;20;0;0;11;886;5;18;0;14;0;0;0;0;0;0;1
MG;JOSE RAYDAN;1195;381;0;27;0;75;14;0;4;2;656;14;18;0;3;0;0;0;0;0;1;0
MG;JOSENOPOLIS;474;120;0;20;0;38;5;0;0;6;267;2;15;0;1;0;0;0;0;0;0;0
MG;JUATUBA;8759;5478;0;299;87;672;261;0;29;41;1352;156;186;0;106;64;0;0;0;6;5;17
MG;JUIZ DE FORA;235445;159780;0;6304;1265;13688;9073;0;122;846;30843;3700;1694;0;4457;1611;7;27;0;35;66;1927
MG;JURAMENTO;416;167;0;22;1;28;2;0;1;2;167;7;15;0;1;1;0;0;0;0;1;1
MG;JURUAIA;5522;2468;0;104;13;522;82;0;0;25;2108;108;26;0;36;13;1;0;0;0;2;14
MG;JUVENILIA;577;180;0;22;1;48;4;0;0;5;299;3;9;0;5;1;0;0;0;0;0;0
MG;LADAINHA;2871;749;0;57;1;212;30;0;4;23;1648;81;50;0;9;2;0;0;0;0;2;3
MG;LAGAMAR;3107;1717;0;109;59;307;40;0;3;33;646;37;22;0;69;62;2;0;0;0;0;1
MG;LAGOA DA PRATA;30520;14405;0;1193;178;2342;418;0;25;78;7764;2765;173;0;750;276;3;9;0;4;5;132
MG;LAGOA DOS PATOS;744;253;0;42;2;80;7;0;0;0;324;11;13;0;6;5;0;0;0;0;0;1
MG;LAGOA DOURADA;6270;2431;0;417;37;438;93;0;0;34;2449;124;142;0;50;38;0;0;0;0;11;6
MG;LAGOA FORMOSA;8652;4846;0;366;123;962;131;0;6;30;1632;215;92;0;95;136;0;0;0;0;2;16
MG;LAGOA GRANDE;3032;1347;0;118;18;253;27;0;4;12;1039;54;55;0;90;10;2;0;0;0;2;1
MG;LAGOA SANTA;27942;16613;0;844;42;2237;945;0;34;138;5672;635;152;0;328;47;0;4;1;1;25;224
MG;LAJINHA;8254;3587;0;304;5;710;130;0;3;44;3123;210;57;0;60;5;1;1;1;1;1;11
MG;LAMBARI;9963;5575;0;373;25;909;229;0;11;63;2323;261;33;0;90;19;0;4;0;1;1;46
MG;LAMIM;1410;531;0;45;7;72;21;0;0;4;696;11;8;0;7;8;0;0;0;0;0;0
MG;LARANJAL;2942;1287;0;128;313;224;38;0;1;11;763;37;5;0;32;98;0;0;0;0;2;3
MG;LASSANCE;1369;561;0;50;0;147;30;0;2;13;520;18;9;0;17;1;0;0;0;0;0;1
MG;LAVRAS;55479;30176;0;1473;785;4317;1420;1;46;232;12830;1474;284;0;1130;1050;1;7;1;4;22;226
MG;LEANDRO FERREIRA;1433;702;0;39;4;155;28;0;0;5;438;30;10;0;16;3;1;0;0;0;0;2
MG;LEME DO PRADO;1370;344;0;31;11;127;21;0;0;4;778;10;15;0;7;16;0;0;0;0;6;0
MG;LEOPOLDINA;19152;11357;0;727;298;1290;393;0;25;81;4039;232;82;0;377;178;10;1;0;1;6;55
MG;LIBERDADE;2258;1377;0;97;2;160;57;0;0;23;468;25;12;0;24;3;0;0;0;0;0;10
MG;LIMA DUARTE;5148;3034;0;215;6;425;177;0;41;30;1058;24;37;0;56;9;0;0;0;1;4;31
MG;LIMEIRA DO OESTE;3430;1611;0;181;58;299;95;0;1;35;761;64;58;0;190;72;0;0;0;0;0;5
MG;LONTRA;1432;567;0;34;0;101;21;0;1;6;635;17;17;0;32;0;0;1;0;0;0;0
MG;LUISBURGO;2515;891;0;43;0;287;27;0;0;10;1201;24;24;0;6;0;0;0;0;0;0;2
MG;LUISLANDIA;759;272;0;27;2;73;19;0;0;5;317;18;15;0;9;2;0;0;0;0;0;0
MG;LUMINARIAS;2234;1194;0;113;1;181;36;0;0;7;628;14;45;0;13;1;0;0;0;0;0;1
MG;LUZ;8307;4902;0;357;56;852;194;0;12;60;1374;156;35;0;200;82;5;1;0;0;2;19
MG;MACHACALIS;1563;606;0;34;0;167;20;0;4;4;675;22;10;0;19;0;0;0;0;0;0;2
MG;MACHADO;19158;10040;0;776;99;2049;512;0;15;153;4367;665;125;0;152;116;1;2;0;1;3;82
MG;MADRE DE DEUS DE MINAS;1894;974;0;109;3;187;63;0;5;14;462;24;14;0;28;4;0;0;0;0;2;5
MG;MALACACHETA;4593;1700;0;130;3;542;43;0;20;13;1955;57;53;0;42;2;0;0;0;0;22;11
MG;MAMONAS;2717;682;0;105;1;187;8;0;0;9;1601;77;26;0;19;1;0;0;0;0;0;1
MG;MANGA;4247;1225;0;153;12;411;38;0;7;12;2096;158;56;0;57;11;1;2;0;0;6;2
MG;MANHUACU;33603;17826;0;1701;270;3433;670;0;18;148;8172;470;187;0;282;262;3;8;1;9;4;139
MG;MANHUMIRIM;9806;5330;0;329;43;1055;196;0;2;45;2503;74;44;0;108;42;7;0;0;1;5;22
MG;MANTENA;17504;5499;0;569;16;1123;182;0;14;45;7871;1761;86;0;273;26;3;1;0;1;16;18
MG;MAR DE ESPANHA;4544;2698;0;190;17;381;148;0;4;27;899;91;17;0;38;21;0;0;0;0;1;12
MG;MARAVILHAS;3243;1448;0;162;32;309;43;0;0;20;1010;147;12;0;16;39;0;0;0;0;1;4
MG;MARIA DA FE;4585;2593;0;258;4;467;134;0;3;19;991;18;33;0;42;6;0;0;0;0;0;17
MG;MARIANA;23572;13589;0;719;45;1960;605;0;4;197;5294;373;335;0;206;43;5;1;0;5;19;172
MG;MARILAC;883;296;0;21;2;46;4;0;1;6;458;18;13;0;14;2;1;0;0;0;0;1
MG;MARIO CAMPOS;5813;3375;0;255;116;653;188;0;14;27;926;30;20;0;54;141;0;1;0;0;1;12
MG;MARIPA DE MINAS;1313;706;0;51;1;117;34;0;0;5;340;32;7;0;15;2;0;0;0;0;3;0
MG;MARLIERIA;1351;687;0;46;4;122;20;0;2;6;424;9;12;0;10;6;0;0;0;0;0;3
MG;MARMELOPOLIS;1073;413;0;41;0;73;46;0;0;7;477;2;11;0;1;0;0;0;0;0;0;2
MG;MARTINHO CAMPOS;6869;3184;0;410;299;584;92;0;9;38;1263;189;81;0;233;463;15;1;0;0;1;7
MG;MARTINS SOARES;2874;1249;0;117;13;322;51;0;1;9;1037;13;19;0;17;18;0;0;0;0;0;8
MG;MATA VERDE;1203;292;0;45;0;138;15;0;1;31;648;22;8;0;3;0;0;0;0;0;0;0
MG;MATERLANDIA;992;321;0;19;0;81;15;0;0;5;530;10;3;0;5;0;0;0;0;0;3;0
MG;MATEUS LEME;13041;7717;0;617;100;1092;442;0;20;90;2237;265;128;0;224;65;3;1;0;2;4;34
MG;MATHIAS LOBATO;650;265;0;35;2;32;7;0;0;3;252;32;9;0;10;3;0;0;0;0;0;0
MG;MATIAS BARBOSA;6644;3253;0;691;374;446;206;0;3;47;800;56;42;0;118;565;0;1;0;0;6;36
MG;MATIAS CARDOSO;1173;341;0;39;1;87;14;0;0;3;603;33;30;0;15;4;0;0;0;0;2;1
